"House Name","House Letter","Sample Number","Sample Date","Sample Time","Copper Result","Iron Result","Lead Result"
211,"cs","S12cs","2016-02-20","07:19",22.5,80,10.8
211,"cs","S13cs","2016-02-20","07:19",24.2,80,12.8
211,"cs","S14cs","2016-02-20","07:19",20.1,80,11.6
220,"br","DS03br","2016-02-16","13:56",5.3,134,0.35
220,"br","S01br","2016-02-16","13:48",187,126,3.1
220,"br","S02br","2016-02-16","13:48",95.6,176,4.2
220,"br","S03br","2016-02-16","13:48",23.4,103,0.9
220,"br","S04br","2016-02-16","13:48",25,97,1
220,"br","S05br","2016-02-16","13:48",18.2,74,0.54
220,"br","S06br","2016-02-16","13:48",17.7,79,0.35
220,"br","S07br","2016-02-16","13:48",13.4,111,0.4
220,"br","S08br","2016-02-16","13:48",10.8,172,0.35
220,"br","S09br","2016-02-16","13:48",9.2,424,0.46
220,"br","S10br","2016-02-16","13:48",6.4,196,0.48
220,"br","S11br","2016-02-16","13:48",5.8,148,0.35
220,"br","S12br","2016-02-16","13:48",5.6,138,0.35
220,"br","S13br","2016-02-16","13:48",5.6,139,0.36
220,"br","S14br","2016-02-16","13:48",5.3,146,0.69
225,"cd","DS03cd","2016-02-18","07:24",1.1,80,0.61
225,"cd","S01cd","2016-02-18","07:14",4.8,80,4.9
225,"cd","S02cd","2016-02-18","07:14",1.1,80,7.71
225,"cd","S03cd","2016-02-18","07:14",1.5,80,14.9
225,"cd","S04cd","2016-02-18","07:14",2.4,80,12.1
225,"cd","S05cd","2016-02-18","07:14",10.7,174,8.6
225,"cd","S06cd","2016-02-18","07:14",4,129,6.03
225,"cd","S07cd","2016-02-18","07:14",2,93,6.01
225,"cd","S08cd","2016-02-18","07:14",1.8,91,5.33
225,"cd","S09cd","2016-02-18","07:14",4.7,95,9.58
225,"cd","S10cd","2016-02-18","07:14",3.5,90,11
225,"cd","S11cd","2016-02-18","07:14",1.5,80,7.39
225,"cd","S12cd","2016-02-18","07:14",1.3,80,3.1
225,"cd","S13cd","2016-02-18","07:14",1.2,80,1.7
225,"cd","S14cd","2016-02-18","07:14",1.1,80,1.3
226,"bz","DS03bz","2016-02-17","18:34",5.08,80,0.5
226,"bz","S01bz","2016-02-17","18:28",161,80,0.768
226,"bz","S02bz","2016-02-17","18:28",76.8,80,0.5
226,"bz","S03bz","2016-02-17","18:28",51.2,80,0.5
226,"bz","S04bz","2016-02-17","18:28",29,80,0.5
226,"bz","S05bz","2016-02-17","18:28",24,80,0.5
226,"bz","S06bz","2016-02-17","18:28",21.5,80,0.5
226,"bz","S07bz","2016-02-17","18:28",19.1,80,0.5
226,"bz","S09bz","2016-02-17","18:28",13.9,80,0.5
226,"bz","S08bz","2016-02-17","18:28",17.1,80,0.5
226,"bz","S10bz","2016-02-17","18:28",11.1,80,0.5
226,"bz","S11bz","2016-02-17","18:28",8.53,80,0.5
226,"bz","S12bz","2016-02-17","18:28",8.19,80,0.5
226,"bz","S13bz","2016-02-17","18:28",7.87,80,0.5
226,"bz","S14bz","2016-02-17","18:28",7.66,80,0.5
229,"cf","DS03cf","2016-02-18","09:18",2.93,80,0.5
229,"cf","S01cf","2016-02-18","09:12",46.3,185,3.04
229,"cf","S02cf","2016-02-18","09:12",45,80,1.67
229,"cf","S03cf","2016-02-18","09:12",64.2,80,2.91
229,"cf","S04cf","2016-02-18","09:12",30.8,80,2.55
229,"cf","S05cf","2016-02-18","09:12",12.9,80,2.42
229,"cf","S06cf","2016-02-18","09:12",17.9,80,1.94
229,"cf","S07cf","2016-02-18","09:12",6.6,80,1.29
229,"cf","S08cf","2016-02-18","09:12",5.2,80,1.13
229,"cf","S09cf","2016-02-18","09:12",5.49,80,1.3
229,"cf","S10cf","2016-02-18","09:12",4.78,80,3.56
229,"cf","S11cf","2016-02-18","09:12",3.75,80,4.25
229,"cf","S12cf","2016-02-18","09:12",3.33,80,3.32
229,"cf","S13cf","2016-02-18","09:12",3.18,80,1.62
229,"cf","S14cf","2016-02-18","09:12",3.01,80,0.714
241,"cm","DS03cm","2016-02-19","10:58",13.3,80,0.5
241,"cm","S01cm","2016-02-19","10:46",299,80,15.7
241,"cm","S02cm","2016-02-19","10:46",124,80,3.18
241,"cm","S03cm","2016-02-19","10:46",68,80,0.705
241,"cm","S04cm","2016-02-19","10:46",76.4,80,3.5
241,"cm","S05cm","2016-02-19","10:46",62.9,80,0.651
241,"cm","S06cm","2016-02-19","10:46",56.9,80,0.5
241,"cm","S07cm","2016-02-19","10:46",44.1,80,0.5
241,"cm","S08cm","2016-02-19","10:46",42.2,80,0.5
241,"cm","S09cm","2016-02-19","10:46",39.2,80,0.5
241,"cm","S10cm","2016-02-19","10:46",36,80,0.5
241,"cm","S11cm","2016-02-19","10:46",25.9,80,0.5
241,"cm","S12cm","2016-02-19","10:46",19,80,0.5
241,"cm","S13cm","2016-02-19","10:46",16.6,80,0.5
241,"cm","S14cm","2016-02-19","10:46",14.7,80,0.5
253,"db","DS03db","2016-02-22","07:30",12,170,2.3
253,"db","S01db","2016-02-22","07:21",59,100,4.4
253,"db","S02db","2016-02-22","07:21",110,100,37
253,"db","S03db","2016-02-22","07:21",130,440,110
253,"db","S04db","2016-02-22","07:21",62,190,54
253,"db","S05db","2016-02-22","07:21",42,110,34
253,"db","S06db","2016-02-22","07:21",42,100,26
253,"db","S07db","2016-02-22","07:21",45,100,66
253,"db","S08db","2016-02-22","07:21",42,100,19
253,"db","S09db","2016-02-22","07:21",42,100,17
253,"db","S10db","2016-02-22","07:21",42,100,12
253,"db","S11db","2016-02-22","07:21",38,100,11
253,"db","S12db","2016-02-22","07:21",36,100,11
253,"db","S13db","2016-02-22","07:21",30,110,7.2
253,"db","S14db","2016-02-22","07:21",26,130,7.6
255,"dc","DS03dc","2016-02-22","07:16",5.2,100,0.5
255,"dc","S01dc","2016-02-22","07:10",120,100,1.1
255,"dc","S02dc","2016-02-22","07:10",110,100,1.4
255,"dc","S03dc","2016-02-22","07:10",47,100,2.6
255,"dc","S04dc","2016-02-22","07:10",37,100,1.8
255,"dc","S05dc","2016-02-22","07:10",40,100,1.5
255,"dc","S06dc","2016-02-22","07:10",38,100,1.5
255,"dc","S07dc","2016-02-22","07:10",28,100,1.5
255,"dc","S08dc","2016-02-22","07:10",15,100,1.5
255,"dc","S09dc","2016-02-22","07:10",11,100,1.7
255,"dc","S10dc","2016-02-22","07:10",10,100,5
255,"dc","S11dc","2016-02-22","07:10",7.3,180,12
255,"dc","S12dc","2016-02-22","07:10",6.4,100,3.1
255,"dc","S13dc","2016-02-22","07:10",5.9,100,0.9
255,"dc","S14dc","2016-02-22","07:10",6,100,0.71
257,"cz","DS03cz","2016-02-21","18:24",4,110,2.5
257,"cz","S01cz","2016-02-21","18:18",100,100,16
257,"cz","S02cz","2016-02-21","18:18",40,100,13
257,"cz","S03cz","2016-02-21","18:18",31,140,13
257,"cz","S04cz","2016-02-21","18:18",7.9,100,10
257,"cz","S05cz","2016-02-21","18:18",6.3,100,8.9
257,"cz","S06cz","2016-02-21","18:18",5.4,100,8.7
257,"cz","S07cz","2016-02-21","18:18",5.5,100,11
257,"cz","S08cz","2016-02-21","18:18",5.2,100,18
257,"cz","S09cz","2016-02-21","18:18",4.1,100,31
257,"cz","S10cz","2016-02-21","18:18",3.5,100,38
257,"cz","S11cz","2016-02-21","18:18",3.4,120,22
257,"cz","S12cz","2016-02-21","18:18",3,120,9
257,"cz","S13cz","2016-02-21","18:18",4.1,110,6
257,"cz","S14cz","2016-02-21","18:18",2.8,110,4.9
267,"df","DS03df","2016-02-23","09:27",18,100,1.2
267,"df","S01df","2016-02-23","09:19",170,100,4.1
267,"df","S02df","2016-02-23","09:19",160,100,4.8
267,"df","S03df","2016-02-23","09:19",200,100,5.1
267,"df","S04df","2016-02-23","09:19",260,190,17
267,"df","S05df","2016-02-23","09:19",210,210,15
267,"df","S06df","2016-02-23","09:19",100,120,8.6
267,"df","S07df","2016-02-23","09:19",68,100,5.7
267,"df","S08df","2016-02-23","09:19",56,100,4.3
267,"df","S09df","2016-02-23","09:19",53,100,3.6
267,"df","S10df","2016-02-23","09:19",57,100,3.3
267,"df","S11df","2016-02-23","09:19",52,100,3.2
267,"df","S12df","2016-02-23","09:19",40,100,3
267,"df","S13df","2016-02-23","09:19",32,100,2.7
267,"df","S14df","2016-02-23","09:19",31,100,2.7
272,"dg","DS03dg","2016-02-23","09:29",8.6,100,0.5
272,"dg","S01dg","2016-02-23","09:21",140,100,53
272,"dg","S02dg","2016-02-23","09:21",230,100,1.9
272,"dg","S03dg","2016-02-23","09:21",65,100,1.8
272,"dg","S04dg","2016-02-23","09:21",58,100,0.5
272,"dg","S05dg","2016-02-23","09:21",53,100,0.5
272,"dg","S06dg","2016-02-23","09:21",51,100,0.5
272,"dg","S07dg","2016-02-23","09:21",42,100,0.5
272,"dg","S09dg","2016-02-23","09:21",32,100,0.5
272,"dg","S08dg","2016-02-23","09:21",31,100,0.5
272,"dg","S10dg","2016-02-23","09:21",20,100,0.5
272,"dg","S11dg","2016-02-23","09:21",14,100,0.5
272,"dg","S12dg","2016-02-23","09:21",13,100,0.5
272,"dg","S13dg","2016-02-23","09:21",13,100,0.5
272,"dg","S14dg","2016-02-23","09:21",12,100,0.5
276,"dh","DS03dh","2016-02-23","12:52",9,100,1.2
276,"dh","S02dh","2016-02-23","12:46",270,100,15
276,"dh","S03dh","2016-02-23","12:46",120,330,130
276,"dh","S04dh","2016-02-23","12:46",38,100,12
276,"dh","S05dh","2016-02-23","12:46",280,1000,370
276,"dh","S06dh","2016-02-23","12:46",300,950,340
276,"dh","S07dh","2016-02-23","12:46",170,450,150
276,"dh","S09dh","2016-02-23","12:46",70,190,93
276,"dh","S08dh","2016-02-23","12:46",110,290,84
276,"dh","S10dh","2016-02-23","12:46",59,160,44
276,"dh","S11dh","2016-02-23","12:46",45,130,120
276,"dh","S12dh","2016-02-23","12:46",42,120,160
276,"dh","S13dh","2016-02-23","12:46",31,210,42
276,"dh","S14dh","2016-02-23","12:46",27,100,39
276,"dh","S01dh","2016-02-23","12:46",110,520,40
277,"eb","DS03eb","2016-03-01","14:48",3.96,80,0.5
277,"eb","S01eb","2016-03-01","14:38",59.2,80,0.717
277,"eb","S02eb","2016-03-01","14:38",68,80,1.48
277,"eb","S03eb","2016-03-01","14:38",38.6,80,0.5
277,"eb","S04eb","2016-03-01","14:38",16.2,80,0.5
277,"eb","S05eb","2016-03-01","14:38",10.6,80,0.5
277,"eb","S06eb","2016-03-01","14:38",8.51,80,0.5
277,"eb","S07eb","2016-03-01","14:38",7.12,80,0.5
277,"eb","S08eb","2016-03-01","14:38",7.74,80,0.5
277,"eb","S09eb","2016-03-01","14:38",6.96,80,0.5
277,"eb","S10eb","2016-03-01","14:38",5.66,80,0.5
277,"eb","S11eb","2016-03-01","14:38",5.29,80,0.5
277,"eb","S12eb","2016-03-01","14:38",4.84,80,0.5
277,"eb","S13eb","2016-03-01","14:38",4.65,80,0.5
277,"eb","S14eb","2016-03-01","14:38",4.36,80,0.5
285,"dj","DS03dj","2016-02-24","12:04",3.21,80,0.5
285,"dj","S01dj","2016-02-24","11:57",75.7,80,1.08
285,"dj","S02dj","2016-02-24","11:57",74.5,80,2.37
285,"dj","S03dj","2016-02-24","11:57",111,80.6,21.8
285,"dj","S04dj","2016-02-24","11:57",39.9,80,40.9
285,"dj","S05dj","2016-02-24","11:57",29.9,80,5.13
285,"dj","S06dj","2016-02-24","11:57",20.6,80,4.55
285,"dj","S07dj","2016-02-24","11:57",17.8,80,3.43
285,"dj","S09dj","2016-02-24","11:57",15.5,80,3.75
285,"dj","S08dj","2016-02-24","11:57",15.6,80,2.72
285,"dj","S10dj","2016-02-24","11:57",14.2,84.8,3.44
285,"dj","S11dj","2016-02-24","11:57",10.8,80,1.92
285,"dj","S12dj","2016-02-24","11:57",10.5,80,2.21
285,"dj","S13dj","2016-02-24","11:57",9.83,80,3.69
285,"dj","S14dj","2016-02-24","11:57",9.7,80,2.07
286,"dk","DS03dk","2016-02-24","12:41",19.8,80,5.25
286,"dk","S01dk","2016-02-24","12:36",129,95.5,17.7
286,"dk","S02dk","2016-02-24","12:36",143,80,21
286,"dk","S03dk","2016-02-24","12:36",154,80,11.1
286,"dk","S04dk","2016-02-24","12:36",140,80,12.1
286,"dk","S05dk","2016-02-24","12:36",93.4,80,6.83
286,"dk","S06dk","2016-02-24","12:36",80.8,80,4.35
286,"dk","S07dk","2016-02-24","12:36",73.8,80,3.97
286,"dk","S08dk","2016-02-24","12:36",69.1,80,3.73
286,"dk","S09dk","2016-02-24","12:36",64.7,80,3.46
286,"dk","S10dk","2016-02-24","12:36",63,80,3.43
286,"dk","S11dk","2016-02-24","12:36",69.4,80,3.96
286,"dk","S12dk","2016-02-24","12:36",63.5,80,7.62
286,"dk","S13dk","2016-02-24","12:36",32,80,20.2
286,"dk","S14dk","2016-02-24","12:36",21.9,80,28.7
288,"dp","DS03dp","2016-02-25","17:08",3.03,80,0.5
288,"dp","S01dp","2016-02-25","17:00",84.9,80,3.09
288,"dp","S02dp","2016-02-25","17:00",95.7,80,3.51
288,"dp","S03dp","2016-02-25","17:00",71.7,80,2.79
288,"dp","S04dp","2016-02-25","17:00",31,80,1.87
288,"dp","S05dp","2016-02-25","17:00",10.4,80,1.03
288,"dp","S06dp","2016-02-25","17:00",5.41,80,0.988
288,"dp","S07dp","2016-02-25","17:00",4.88,80,1.22
288,"dp","S08dp","2016-02-25","17:00",4.14,129,1.42
288,"dp","S09dp","2016-02-25","17:00",3.85,80,1.87
288,"dp","S10dp","2016-02-25","17:00",3.75,80,2.27
288,"dp","S11dp","2016-02-25","17:00",3.6,80,2
288,"dp","S12dp","2016-02-25","17:00",3.74,80,1.33
288,"dp","S13dp","2016-02-25","17:00",3.52,262,0.914
288,"dp","S14dp","2016-02-25","17:00",3.61,80,0.539
291,"dq","DS03dq","2016-02-26","07:44",1.55,80,0.5
291,"dq","S01dq","2016-02-26","07:33",25.1,80,1.03
291,"dq","S02dq","2016-02-26","07:33",31.6,80,1.38
291,"dq","S03dq","2016-02-26","07:33",27.1,80,2.19
291,"dq","S04dq","2016-02-26","07:33",4.91,80,0.5
291,"dq","S05dq","2016-02-26","07:33",4.74,80,0.5
291,"dq","S06dq","2016-02-26","07:33",3.17,80,0.5
291,"dq","S07dq","2016-02-26","07:33",3.24,80,0.5
291,"dq","S08dq","2016-02-26","07:33",3.51,80,0.5
291,"dq","S09dq","2016-02-26","07:33",2.33,80,0.5
291,"dq","S10dq","2016-02-26","07:33",1.86,80,0.5
291,"dq","S11dq","2016-02-26","07:33",2.53,80,0.5
291,"dq","S12dq","2016-02-26","07:33",1.51,80,0.5
291,"dq","S13dq","2016-02-26","07:33",1.29,80,0.5
291,"dq","S14dq","2016-02-26","07:33",1.49,80,0.5
294,"ds","DS03ds","2016-02-26","09:18",13.6,100,6.17
294,"ds","S01ds","2016-02-26","09:13",315,601,55.2
294,"ds","S02ds","2016-02-26","09:13",186,1630,105
294,"ds","S03ds","2016-02-26","09:13",52.5,155,8.06
294,"ds","S04ds","2016-02-26","09:13",79.2,134,11.2
294,"ds","S05ds","2016-02-26","09:13",62.7,143,12.1
294,"ds","S06ds","2016-02-26","09:13",63.3,125,10.4
294,"ds","S07ds","2016-02-26","09:13",46.5,160,16.8
294,"ds","S08ds","2016-02-26","09:13",55.4,210,24.6
294,"ds","S09ds","2016-02-26","09:13",49.6,216,40.7
294,"ds","S10ds","2016-02-26","09:13",33.7,264,60.3
294,"ds","S11ds","2016-02-26","09:13",26,289,49.2
294,"ds","S12ds","2016-02-26","09:13",21.6,234,34.6
294,"ds","S13ds","2016-02-26","09:13",16.3,221,38
294,"ds","S14ds","2016-02-26","09:13",13.6,145,17.8
295,"dt","DS03dt","2016-02-26","15:51",16.5,80,1.5
295,"dt","S01dt","2016-02-26","15:35",165,119,67.9
295,"dt","S02dt","2016-02-26","15:35",149,82.1,39.4
295,"dt","S03dt","2016-02-26","15:35",123,80,13.5
295,"dt","S04dt","2016-02-26","15:35",70.5,80,9.54
295,"dt","S05dt","2016-02-26","15:35",69.6,80,6.39
295,"dt","S06dt","2016-02-26","15:35",59.1,80,4.75
295,"dt","S07dt","2016-02-26","15:35",58.1,80,5.14
295,"dt","S09dt","2016-02-26","15:35",39.1,80,5.9
295,"dt","S08dt","2016-02-26","15:35",58.4,80,5.22
295,"dt","S10dt","2016-02-26","15:35",23.7,80,5.96
295,"dt","S11dt","2016-02-26","15:35",18.9,80,5.96
295,"dt","S12dt","2016-02-26","15:35",17.4,80,6.27
295,"dt","S13dt","2016-02-26","15:35",15.1,80,5.85
295,"dt","S14dt","2016-02-26","15:35",14.3,80,5.45
297,"di","DS03di","2016-02-26","12:25",12.5,80,1.16
297,"di","S01di","2016-02-26","12:20",169,254,11
297,"di","S02di","2016-02-26","12:20",540,80,3.06
297,"di","S03di","2016-02-26","12:20",300,80,2.71
297,"di","S04di","2016-02-26","12:20",116,156,4.84
297,"di","S05di","2016-02-26","12:20",58,169,5.6
297,"di","S06di","2016-02-26","12:20",28.6,80,2.56
297,"di","S07di","2016-02-26","12:20",19.9,80,2.53
297,"di","S09di","2016-02-26","12:20",16.5,80,7.54
297,"di","S08di","2016-02-26","12:20",17.8,80,4.63
297,"di","S10di","2016-02-26","12:20",15,80,6.52
297,"di","S11di","2016-02-26","12:20",14.7,80,4.27
297,"di","S12di","2016-02-26","12:20",14.1,80,1.71
297,"di","S13di","2016-02-26","12:20",14.6,80,1.2
297,"di","S14di","2016-02-26","12:20",12.8,80,0.792
303,"dx","DS03dx","2016-02-27","09:15",4.15,80,0.5
303,"dx","S01dx","2016-02-27","09:05",155,80,2.42
303,"dx","S02dx","2016-02-27","09:05",59.1,80,1.27
303,"dx","S03dx","2016-02-27","09:05",15.5,80,0.5
303,"dx","S04dx","2016-02-27","09:05",12.9,80,0.5
303,"dx","S05dx","2016-02-27","09:05",8.73,80,0.5
303,"dx","S06dx","2016-02-27","09:05",7.36,80,0.5
303,"dx","S07dx","2016-02-27","09:05",6.56,80,0.5
303,"dx","S08dx","2016-02-27","09:05",5.83,80,0.5
303,"dx","S09dx","2016-02-27","09:05",4.88,80,0.5
303,"dx","S10dx","2016-02-27","09:05",4.87,80,0.5
303,"dx","S11dx","2016-02-27","09:05",4.85,80,0.5
303,"dx","S12dx","2016-02-27","09:05",4.63,102,0.5
303,"dx","S12dx","2016-02-27","09:05",4.63,80,0.5
303,"dx","S13dx","2016-02-27","09:05",4.52,80,0.5
325,"dy","DS03dy","2016-02-28","08:50",12,831,0.52
325,"dy","S01dy","2016-02-28","08:37",258,131,16.2
325,"dy","S02dy","2016-02-28","08:37",171,336,8.5
325,"dy","S03dy","2016-02-28","08:37",86.7,178,4.1
325,"dy","S04dy","2016-02-28","08:37",51,141,0.98
325,"dy","S05dy","2016-02-28","08:37",35.8,151,0.58
325,"dy","S06dy","2016-02-28","08:37",26,154,0.59
325,"dy","S07dy","2016-02-28","08:37",18.6,146,0.44
325,"dy","S08dy","2016-02-28","08:37",14.9,147,0.35
325,"dy","S09dy","2016-02-28","08:37",12.6,150,0.35
325,"dy","S10dy","2016-02-28","08:37",11.2,159,0.35
325,"dy","S11dy","2016-02-28","08:37",10.6,161,0.35
325,"dy","S12dy","2016-02-28","08:37",10.1,168,0.35
325,"dy","S13dy","2016-02-28","08:37",10.6,170,0.35
325,"dy","S14dy","2016-02-28","08:37",10,174,0.35
330,"dz","S01dz","2016-02-29","08:17",200,573,100
330,"dz","S02dz","2016-02-29","08:17",206,448,68.5
330,"dz","S03dz","2016-02-29","08:17",41.2,175,22.2
330,"dz","S04dz","2016-02-29","08:17",7.4,95,1.6
330,"dz","S05dz","2016-02-29","08:17",5.9,82,1.1
330,"dz","S06dz","2016-02-29","08:17",5.8,86,1.2
330,"dz","S07dz","2016-02-29","08:17",5.3,85,1.3
330,"dz","S08dz","2016-02-29","08:17",5,112,4
330,"dz","S09dz","2016-02-29","08:17",4.5,122,3.9
330,"dz","S10dz","2016-02-29","08:17",4.3,97,1.8
330,"dz","S11dz","2016-02-29","08:17",4.5,95,1.3
330,"dz","S12dz","2016-02-29","08:17",4.2,83,1.1
330,"dz","S13dz","2016-02-29","08:17",4.5,82,0.96
330,"dz","S14dz","2016-02-29","08:17",4.3,82,0.87
330,"dz","S15dz","2016-02-29","08:17",4.3,82,0.87
360,"ed","DS03ed","2016-03-05","16:40",2.68,80,2.49
360,"ed","S01ed","2016-03-05","16:40",51.9,141,3.2
360,"ed","S02ed","2016-03-05","16:40",61.3,168,4.27
360,"ed","S03ed","2016-03-05","16:40",62.3,80,4.11
360,"ed","S04ed","2016-03-05","16:40",29.1,80,5.81
360,"ed","S05ed","2016-03-05","16:40",29.1,80,6.54
360,"ed","S06ed","2016-03-05","16:40",57.7,80,20.5
360,"ed","S07ed","2016-03-05","16:40",11.2,80,14.6
360,"ed","S08ed","2016-03-05","16:40",6.19,80,14
360,"ed","S09ed","2016-03-05","16:40",5.49,80,17.9
360,"ed","S10ed","2016-03-05","16:40",5.38,80,20.4
360,"ed","S11ed","2016-03-05","16:40",4.96,80,19.5
360,"ed","S12ed","2016-03-05","16:40",4.99,80,18
360,"ed","S13ed","2016-03-05","16:40",5.9,80,13.2
360,"ed","S14ed","2016-03-05","16:40",5.01,80,7.05
361,"ec","DS03ec","2016-03-05","08:44",6.69,80,0.5
361,"ec","S01ec","2016-03-05","08:44",61.4,80,0.886
361,"ec","S02ec","2016-03-05","08:44",151,80,1.09
361,"ec","S03ec","2016-03-05","08:44",40.7,80,2.38
361,"ec","S04ec","2016-03-05","08:44",40.5,80,3.72
361,"ec","S05ec","2016-03-05","08:44",108,80,3.22
361,"ec","S06ec","2016-03-05","08:44",172,80,2.77
361,"ec","S07ec","2016-03-05","08:44",105,80,2.72
361,"ec","S08ec","2016-03-05","08:44",32.2,80,4
361,"ec","S09ec","2016-03-05","08:44",20.5,80,4.1
361,"ec","S10ec","2016-03-05","08:44",19.6,80,3.29
361,"ec","S11ec","2016-03-05","08:44",24.1,80,1.36
361,"ec","S12ec","2016-03-05","08:44",24.6,80,0.904
361,"ec","S13ec","2016-03-05","08:44",23.3,80,0.891
361,"ec","S14ec","2016-03-05","08:44",17.9,80,0.812
412,"ee","ds03ee","2016-03-11","08:49",2.16,80,0.5
412,"ee","S01ee","2016-03-11","08:49",39.6,80,1.01
412,"ee","S02ee","2016-03-11","08:49",48.2,80,1.88
412,"ee","S03ee","2016-03-11","08:49",51.6,80,1.11
412,"ee","S04ee","2016-03-11","08:49",23.2,80,0.991
412,"ee","S05ee","2016-03-11","08:49",23.6,80,0.97
412,"ee","S06ee","2016-03-11","08:49",15.4,80,1.89
412,"ee","S07ee","2016-03-11","08:49",5.3,80,3.11
412,"ee","S08ee","2016-03-11","08:49",3.56,80,3.15
412,"ee","S09ee","2016-03-11","08:49",12.7,80,1.92
412,"ee","S10ee","2016-03-11","08:49",11.4,80,0.541
412,"ee","S11ee","2016-03-11","08:49",4.03,80,0.5
412,"ee","S12ee","2016-03-11","08:49",2.9,80,0.5
412,"ee","S13ee","2016-03-11","08:49",2.65,80,0.5
412,"ee","S14ee","2016-03-11","08:49",2.42,80,0.5
449,"eh","DS03eh","2016-03-16","15:24",3.96,80,2.61
449,"eh","S01eh","2016-03-16","15:24",126,80,3.53
449,"eh","S02eh","2016-03-16","15:24",89.2,80,4.98
449,"eh","S03eh","2016-03-16","15:24",297,1110,149
449,"eh","S04eh","2016-03-16","15:24",193,755,115
449,"eh","S05eh","2016-03-16","15:24",100,429,65.9
449,"eh","S06eh","2016-03-16","15:24",71.4,268,51.7
449,"eh","S07eh","2016-03-16","15:24",41.3,172,33.7
449,"eh","S08eh","2016-03-16","15:24",32,129,26.8
449,"eh","S09eh","2016-03-16","15:24",23.9,104,22.4
449,"eh","S10eh","2016-03-16","15:24",21.3,98.1,20.2
449,"eh","S11eh","2016-03-16","15:24",17.8,99.2,13
449,"eh","S12eh","2016-03-16","15:24",15.5,80,9.59
449,"eh","S13eh","2016-03-16","15:24",13.1,80,7.88
449,"eh","S14eh","2016-03-16","15:24",10.7,80,6.59
450,"ef","DS03ef","2016-03-15","09:21",3.6,80,2.8
450,"ef","S01ef","2016-03-15","09:14",156,378,20.9
450,"ef","S02ef","2016-03-15","09:14",70.7,482,15.7
450,"ef","S03ef","2016-03-15","09:14",295,812,144
450,"ef","S04ef","2016-03-15","09:14",110,274,49.2
450,"ef","S05ef","2016-03-15","09:14",44.7,116,28.7
450,"ef","S06ef","2016-03-15","09:14",26,80,23.7
450,"ef","S07ef","2016-03-15","09:14",22.8,80,19.6
450,"ef","S08ef","2016-03-15","09:14",16.1,80,15.3
450,"ef","S09ef","2016-03-15","09:14",12.4,80,14.2
450,"ef","S10ef","2016-03-15","09:14",12,80,9.61
450,"ef","S11ef","2016-03-15","09:14",11.1,80,6.78
450,"ef","S12ef","2016-03-15","09:14",8.92,80,5.79
450,"ef","S13ef","2016-03-15","09:14",12.6,80,5.92
450,"ef","S14ef","2016-03-15","09:14",8.24,80,5.32
470,"cx","DS03cx","2016-02-21","07:15",4.17,221,11.7
470,"cx","S01cx","2016-02-21","07:15",27.1,213,5.68
470,"cx","S02cx","2016-02-21","07:15",9.47,107,2.36
470,"cx","S03cx","2016-02-21","07:15",15.6,454,21.6
470,"cx","S04cx","2016-02-21","07:15",28,1060,80
470,"cx","S05cx","2016-02-21","07:15",20.3,895,66.9
470,"cx","S06cx","2016-02-21","07:15",16.4,791,55.9
470,"cx","S07cx","2016-02-21","07:15",13.2,686,50.1
470,"cx","S08cx","2016-02-21","07:15",11.3,660,45.4
470,"cx","S09cx","2016-02-21","07:15",9.81,579,40.7
470,"cx","S10cx","2016-02-21","07:15",9.88,626,37
470,"cx","S11cx","2016-02-21","07:15",8.7,495,31.7
470,"cx","S12cx","2016-02-21","07:15",9.36,485,29.8
470,"cx","S13cx","2016-02-21","07:15",7.73,462,26.3
470,"cx","S14cx","2016-02-21","07:15",7.48,413,24.4
471,"cy","DS03cy","2016-02-21","08:14",29.8,243,0.5
471,"cy","S01cy","2016-02-21","08:14",179,198,0.708
471,"cy","S02cy","2016-02-21","08:14",342,185,1.17
471,"cy","S03cy","2016-02-21","08:14",286,170,1.46
471,"cy","S04cy","2016-02-21","08:14",158,224,0.795
471,"cy","S05cy","2016-02-21","08:14",136,333,0.5
471,"cy","S06cy","2016-02-21","08:14",117,273,0.5
471,"cy","S07cy","2016-02-21","08:14",93.4,178,0.5
471,"cy","S08cy","2016-02-21","08:14",94.7,173,0.5
471,"cy","S09cy","2016-02-21","08:14",95.9,169,0.5
471,"cy","S10cy","2016-02-21","08:14",90.7,164,0.5
471,"cy","S11cy","2016-02-21","08:14",77.6,171,0.5
471,"cy","S12cy","2016-02-21","08:14",59.3,185,0.5
471,"cy","S13cy","2016-02-21","08:14",41,227,0.5
471,"cy","S14cy","2016-02-21","08:14",36.1,232,0.5
714,"ei","DS03ei","2016-05-12","15:54",27.4,80,0.5
714,"ei","S01ei","2016-05-12","15:54",67.7,80,1.04
714,"ei","S02ei","2016-05-12","15:54",105,80,3.46
714,"ei","S03ei","2016-05-12","15:54",73,80,1.17
714,"ei","S04ei","2016-05-12","15:54",106,103,1.04
714,"ei","S05ei","2016-05-12","15:54",123,91.9,1.02
714,"ei","S06ei","2016-05-12","15:54",125,80,0.86
714,"ei","S07ei","2016-05-12","15:54",135,81.8,0.77
714,"ei","S08ei","2016-05-12","15:54",148,123,0.79
714,"ei","S09ei","2016-05-12","15:54",153,112,0.66
714,"ei","S10ei","2016-05-12","15:54",190,275,0.96
714,"ei","S11ei","2016-05-12","15:54",169,189,0.59
714,"ei","S12ei","2016-05-12","15:54",204,366,0.55
